param_value,puzzle_size,instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
0.7,25x25,inst25x25_40_10.txt,2,CP-DCM-ACO,100.0,2.513767,1.971621,98.69,71.803
0.7,25x25,inst25x25_40_30.txt,2,CP-DCM-ACO,99.0,6.132548,5.408582,223.263,182.756
0.7,25x25,inst25x25_40_50.txt,2,CP-DCM-ACO,100.0,7.84881,7.116491,283.68,243.907
0.7,25x25,inst25x25_40_57.txt,2,CP-DCM-ACO,100.0,5.944316,7.239661,214.06,242.593
0.7,25x25,inst25x25_40_62.txt,2,CP-DCM-ACO,100.0,8.380427,7.426683,309.28,255.913
0.7,25x25,inst25x25_40_79.txt,2,CP-DCM-ACO,100.0,5.427331,5.014148,200.76,172.952
0.7,25x25,inst25x25_40_80.txt,2,CP-DCM-ACO,100.0,3.682205,3.549768,140.1,123.632
0.7,25x25,inst25x25_40_89.txt,2,CP-DCM-ACO,100.0,3.762438,3.978033,147.91,144.125
0.7,25x25,inst25x25_40_9.txt,2,CP-DCM-ACO,100.0,4.77317,3.74712,183.18,132.371
0.7,25x25,inst25x25_40_99.txt,2,CP-DCM-ACO,100.0,4.415869,5.169626,170.63,182.545
0.7,25x25,inst25x25_45_1.txt,2,CP-DCM-ACO,78.0,27.988274,29.778496,1380.423,1432.679
0.7,25x25,inst25x25_45_11.txt,2,CP-DCM-ACO,100.0,6.314914,7.920982,335.69,391.951
0.7,25x25,inst25x25_45_14.txt,2,CP-DCM-ACO,100.0,2.834047,5.538015,149.85,271.406
0.7,25x25,inst25x25_45_15.txt,2,CP-DCM-ACO,97.0,13.825558,15.494768,689.495,740.371
0.7,25x25,inst25x25_45_16.txt,2,CP-DCM-ACO,100.0,9.627078,17.481415,478.31,829.288
0.7,25x25,inst25x25_45_17.txt,2,CP-DCM-ACO,99.0,6.166559,7.118519,307.232,332.109
0.7,25x25,inst25x25_45_18.txt,2,CP-DCM-ACO,100.0,3.703193,4.553866,193.53,219.237
0.7,25x25,inst25x25_45_19.txt,2,CP-DCM-ACO,99.0,12.552015,14.309404,652.828,713.933
0.7,25x25,inst25x25_45_2.txt,2,CP-DCM-ACO,98.0,10.789722,13.90684,550.02,677.713
0.7,25x25,inst25x25_45_21.txt,2,CP-DCM-ACO,97.0,14.333604,19.34298,680.722,884.892
0.7,25x25,inst25x25_45_23.txt,2,CP-DCM-ACO,100.0,8.775282,9.599845,419.32,432.036
0.7,25x25,inst25x25_45_24.txt,2,CP-DCM-ACO,87.0,32.820343,28.220379,1614.966,1352.133
0.7,25x25,inst25x25_45_26.txt,2,CP-DCM-ACO,100.0,10.407938,13.150576,537.7,643.497
0.7,25x25,inst25x25_45_29.txt,2,CP-DCM-ACO,100.0,7.201813,6.751422,363.26,316.553
0.7,25x25,inst25x25_45_3.txt,2,CP-DCM-ACO,99.0,10.821624,12.141179,504.182,536.997
0.7,25x25,inst25x25_45_32.txt,2,CP-DCM-ACO,99.0,5.9532,7.031979,291.495,321.012
0.7,25x25,inst25x25_45_33.txt,2,CP-DCM-ACO,100.0,7.362748,9.03044,369.89,417.929
0.7,25x25,inst25x25_45_34.txt,2,CP-DCM-ACO,86.0,23.516335,28.238819,1186.64,1386.642
0.7,25x25,inst25x25_45_35.txt,2,CP-DCM-ACO,86.0,27.93306,29.968042,1449.884,1512.282
0.7,25x25,inst25x25_45_36.txt,2,CP-DCM-ACO,98.0,15.677035,19.914847,758.214,927.673
0.7,25x25,inst25x25_45_37.txt,2,CP-DCM-ACO,100.0,11.293009,11.699996,555.64,546.539
0.7,25x25,inst25x25_45_4.txt,2,CP-DCM-ACO,99.0,14.216098,20.320942,735.747,1007.954
0.7,25x25,inst25x25_45_40.txt,2,CP-DCM-ACO,100.0,3.979031,5.050395,205.8,239.039
0.7,25x25,inst25x25_45_41.txt,2,CP-DCM-ACO,100.0,7.68457,14.4088,385.4,680.518
0.7,25x25,inst25x25_45_43.txt,2,CP-DCM-ACO,84.0,19.548454,20.904483,1008.202,1039.123
0.7,25x25,inst25x25_45_46.txt,2,CP-DCM-ACO,100.0,4.671535,6.058824,239.55,289.777
0.7,25x25,inst25x25_45_51.txt,2,CP-DCM-ACO,100.0,4.55029,5.585834,249.36,283.722
0.7,25x25,inst25x25_45_52.txt,2,CP-DCM-ACO,100.0,4.618924,7.629609,232.63,355.742
0.7,25x25,inst25x25_45_54.txt,2,CP-DCM-ACO,99.0,11.424424,17.147946,567.313,810.464
0.7,25x25,inst25x25_45_56.txt,2,CP-DCM-ACO,99.0,7.706612,10.186881,401.131,501.83
0.7,25x25,inst25x25_45_57.txt,2,CP-DCM-ACO,100.0,15.459897,18.03818,762.74,858.789
0.7,25x25,inst25x25_45_58.txt,2,CP-DCM-ACO,99.0,15.393991,19.40081,811.131,985.708
0.7,25x25,inst25x25_45_59.txt,2,CP-DCM-ACO,100.0,6.939116,9.989114,342.55,461.039
0.7,25x25,inst25x25_45_6.txt,2,CP-DCM-ACO,99.0,12.326574,13.097281,627.808,636.526
0.7,25x25,inst25x25_45_62.txt,2,CP-DCM-ACO,100.0,7.680379,11.343071,416.31,580.033
0.7,25x25,inst25x25_45_63.txt,2,CP-DCM-ACO,63.0,28.824773,26.956535,1414,1285.923
0.7,25x25,inst25x25_45_64.txt,2,CP-DCM-ACO,100.0,8.890036,10.328684,437.08,480.443
0.7,25x25,inst25x25_45_65.txt,2,CP-DCM-ACO,100.0,6.556278,8.949583,320.49,405.897
0.7,25x25,inst25x25_45_67.txt,2,CP-DCM-ACO,99.0,8.410717,10.3492,413.414,479.998
0.7,25x25,inst25x25_45_69.txt,2,CP-DCM-ACO,99.0,12.393143,19.390093,653.222,978.717
0.7,25x25,inst25x25_45_7.txt,2,CP-DCM-ACO,100.0,9.609175,12.328771,464.98,562.394
0.7,25x25,inst25x25_45_71.txt,2,CP-DCM-ACO,100.0,4.902976,4.647292,242.04,210.169
