param_value,puzzle_size,instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
0.01,25x25,inst25x25_40_10.txt,2,CP-DCM-ACO,100.0,3.106718,2.919328,116.11,99.316
0.01,25x25,inst25x25_40_30.txt,2,CP-DCM-ACO,100.0,7.831766,13.028561,269.35,434.873
0.01,25x25,inst25x25_40_50.txt,2,CP-DCM-ACO,100.0,8.401298,8.075901,292.68,272.406
0.01,25x25,inst25x25_40_57.txt,2,CP-DCM-ACO,100.0,6.489367,6.890435,223.95,215.066
0.01,25x25,inst25x25_40_62.txt,2,CP-DCM-ACO,100.0,8.259815,6.480769,301.02,224.253
0.01,25x25,inst25x25_40_79.txt,2,CP-DCM-ACO,100.0,5.846344,4.615011,216.11,158.768
0.01,25x25,inst25x25_40_80.txt,2,CP-DCM-ACO,100.0,3.393176,3.168537,130.48,111.472
0.01,25x25,inst25x25_40_89.txt,2,CP-DCM-ACO,100.0,4.325988,5.840666,168.18,209.51
0.01,25x25,inst25x25_40_99.txt,2,CP-DCM-ACO,100.0,4.047162,3.30956,158.96,118.917
0.01,25x25,inst25x25_40_9.txt,2,CP-DCM-ACO,100.0,6.231492,6.199367,235.05,218.508
0.01,25x25,inst25x25_45_11.txt,2,CP-DCM-ACO,99.0,8.510051,12.329494,447.889,613.451
0.01,25x25,inst25x25_45_15.txt,2,CP-DCM-ACO,97.0,16.157145,18.071777,801.742,864.822
0.01,25x25,inst25x25_45_17.txt,2,CP-DCM-ACO,100.0,7.971573,11.674463,390.66,533.656
0.01,25x25,inst25x25_45_1.txt,2,CP-DCM-ACO,81.0,34.900579,33.629896,1708.704,1623.362
0.01,25x25,inst25x25_45_19.txt,2,CP-DCM-ACO,98.0,13.254138,15.695525,684.398,776.373
0.01,25x25,inst25x25_45_14.txt,2,CP-DCM-ACO,100.0,2.226665,2.667401,122.91,135.549
0.01,25x25,inst25x25_45_16.txt,2,CP-DCM-ACO,96.0,7.279726,12.625313,364.969,597.009
0.01,25x25,inst25x25_45_18.txt,2,CP-DCM-ACO,100.0,3.523793,4.895482,185.8,237.652
0.01,25x25,inst25x25_45_21.txt,2,CP-DCM-ACO,97.0,14.62849,19.454004,693.68,881.507
0.01,25x25,inst25x25_45_2.txt,2,CP-DCM-ACO,99.0,12.594938,19.854424,633.172,952.12
0.01,25x25,inst25x25_45_23.txt,2,CP-DCM-ACO,100.0,9.76741,13.141427,461.03,588.944
0.01,25x25,inst25x25_45_26.txt,2,CP-DCM-ACO,100.0,12.161519,15.746797,622.7,769.804
0.01,25x25,inst25x25_45_24.txt,2,CP-DCM-ACO,87.0,30.688997,25.868324,1514.529,1240.22
0.01,25x25,inst25x25_45_3.txt,2,CP-DCM-ACO,99.0,11.738979,10.95724,546.152,485.606
0.01,25x25,inst25x25_45_29.txt,2,CP-DCM-ACO,100.0,9.600991,11.209454,473.17,521.19
0.01,25x25,inst25x25_45_33.txt,2,CP-DCM-ACO,100.0,8.966079,11.120851,456.72,537.865
0.01,25x25,inst25x25_45_32.txt,2,CP-DCM-ACO,99.0,6.352589,9.184701,309.313,416.735
0.01,25x25,inst25x25_45_35.txt,2,CP-DCM-ACO,87.0,24.513636,25.263664,1266.471,1268.6
0.01,25x25,inst25x25_45_34.txt,2,CP-DCM-ACO,84.0,24.628949,27.069773,1233.262,1316.206
0.01,25x25,inst25x25_45_37.txt,2,CP-DCM-ACO,100.0,12.508431,15.819571,607.89,733.699
0.01,25x25,inst25x25_45_40.txt,2,CP-DCM-ACO,100.0,3.434053,5.204936,178.1,243.917
0.01,25x25,inst25x25_45_36.txt,2,CP-DCM-ACO,98.0,14.865787,21.28035,715.684,987.441
0.01,25x25,inst25x25_45_4.txt,2,CP-DCM-ACO,96.0,14.250647,19.950075,730.365,975.383
0.01,25x25,inst25x25_45_41.txt,2,CP-DCM-ACO,98.0,8.429134,12.756071,416.255,590.045
0.01,25x25,inst25x25_45_43.txt,2,CP-DCM-ACO,82.0,20.936216,20.164601,1072.939,995.646
0.01,25x25,inst25x25_45_46.txt,2,CP-DCM-ACO,100.0,5.63094,7.502337,283.56,349.812
0.01,25x25,inst25x25_45_51.txt,2,CP-DCM-ACO,100.0,5.315116,5.918296,277.14,296.668
0.01,25x25,inst25x25_45_52.txt,2,CP-DCM-ACO,100.0,4.46184,7.376666,216.07,339.012
0.01,25x25,inst25x25_45_56.txt,2,CP-DCM-ACO,100.0,8.457309,10.875202,422.51,513.761
0.01,25x25,inst25x25_45_54.txt,2,CP-DCM-ACO,97.0,14.463421,19.591308,696.062,904.822
0.01,25x25,inst25x25_45_58.txt,2,CP-DCM-ACO,99.0,11.103545,15.891744,590.061,800.059
0.01,25x25,inst25x25_45_57.txt,2,CP-DCM-ACO,98.0,14.29466,17.008109,700.153,795.727
0.01,25x25,inst25x25_45_6.txt,2,CP-DCM-ACO,97.0,12.936177,18.773798,651.464,900.994
0.01,25x25,inst25x25_45_59.txt,2,CP-DCM-ACO,100.0,5.755474,6.018518,288.42,278.319
0.01,25x25,inst25x25_45_62.txt,2,CP-DCM-ACO,99.0,9.257947,13.302224,489.697,668.824
