instance,rep,success,time,cycles
inst25x25_40_10.txt,1,1,1.09096,45
inst25x25_40_10.txt,2,1,2.57753,107
inst25x25_40_10.txt,3,1,0.735016,31
inst25x25_40_10.txt,4,1,1.68219,70
inst25x25_40_10.txt,5,1,7.7928,285
inst25x25_40_10.txt,6,1,6.39541,239
inst25x25_40_10.txt,7,1,3.08878,128
inst25x25_40_10.txt,8,1,3.22364,132
inst25x25_40_10.txt,9,1,1.71328,71
inst25x25_40_10.txt,10,1,4.64632,180
inst25x25_40_10.txt,11,1,1.30137,54
inst25x25_40_10.txt,12,1,0.61854,26
inst25x25_40_10.txt,13,1,13.1834,469
inst25x25_40_10.txt,14,1,0.759438,32
inst25x25_40_10.txt,15,1,4.07834,160
inst25x25_40_10.txt,16,1,0.976317,40
inst25x25_40_10.txt,17,1,1.44332,60
inst25x25_40_10.txt,18,1,1.70622,70
inst25x25_40_10.txt,19,1,0.830083,34
inst25x25_40_10.txt,20,1,2.50498,104
inst25x25_40_10.txt,21,1,4.72132,184
inst25x25_40_10.txt,22,1,0.644929,27
inst25x25_40_10.txt,23,1,3.24688,131
inst25x25_40_10.txt,24,1,2.09842,87
inst25x25_40_10.txt,25,1,1.82075,76
inst25x25_40_10.txt,26,1,2.95915,124
inst25x25_40_10.txt,27,1,0.475933,20
inst25x25_40_10.txt,28,1,2.69023,111
inst25x25_40_10.txt,29,1,1.34004,56
inst25x25_40_10.txt,30,1,6.35395,234
inst25x25_40_10.txt,31,1,5.19172,193
inst25x25_40_10.txt,32,1,2.17105,88
inst25x25_40_10.txt,33,1,16.4527,577
inst25x25_40_10.txt,34,1,2.71068,111
inst25x25_40_10.txt,35,1,11.2317,403
inst25x25_40_10.txt,36,1,0.496835,20
inst25x25_40_10.txt,37,1,3.52392,139
inst25x25_40_10.txt,38,1,1.32325,55
inst25x25_40_10.txt,39,1,0.662614,27
inst25x25_40_10.txt,40,1,2.17561,91
inst25x25_40_10.txt,41,1,3.24014,133
inst25x25_40_10.txt,42,1,7.25389,269
inst25x25_40_10.txt,43,1,1.62339,68
inst25x25_40_10.txt,44,1,3.42521,138
inst25x25_40_10.txt,45,1,0.688409,29
inst25x25_40_10.txt,46,1,1.49478,62
inst25x25_40_10.txt,47,1,8.99004,322
inst25x25_40_10.txt,48,1,0.40437,17
inst25x25_40_10.txt,49,1,3.07091,127
inst25x25_40_10.txt,50,1,1.37205,55
inst25x25_40_10.txt,51,1,8.08215,300
inst25x25_40_10.txt,52,1,6.98741,260
inst25x25_40_10.txt,53,1,1.78143,75
inst25x25_40_10.txt,54,1,1.94583,82
inst25x25_40_10.txt,55,1,2.86536,118
inst25x25_40_10.txt,56,1,6.68241,248
inst25x25_40_10.txt,57,1,3.29258,134
inst25x25_40_10.txt,58,1,1.4513,60
inst25x25_40_10.txt,59,1,1.40579,58
inst25x25_40_10.txt,60,1,2.56354,105
inst25x25_40_10.txt,61,1,2.40345,100
inst25x25_40_10.txt,62,1,0.410538,17
inst25x25_40_10.txt,63,1,1.91394,79
inst25x25_40_10.txt,64,1,1.04612,44
inst25x25_40_10.txt,65,1,0.990887,42
inst25x25_40_10.txt,66,1,5.27297,197
inst25x25_40_10.txt,67,1,2.13101,88
inst25x25_40_10.txt,68,1,2.321,96
inst25x25_40_10.txt,69,1,1.04339,43
inst25x25_40_10.txt,70,1,1.88406,78
inst25x25_40_10.txt,71,1,0.667266,28
inst25x25_40_10.txt,72,1,2.5017,103
inst25x25_40_10.txt,73,1,0.719051,30
inst25x25_40_10.txt,74,1,1.03117,42
inst25x25_40_10.txt,75,1,1.33876,56
inst25x25_40_10.txt,76,1,0.258101,11
inst25x25_40_10.txt,77,1,1.6894,70
inst25x25_40_10.txt,78,1,2.11363,87
inst25x25_40_10.txt,79,1,1.4811,62
inst25x25_40_10.txt,80,1,2.40839,99
inst25x25_40_10.txt,81,1,2.38208,99
inst25x25_40_10.txt,82,1,1.32773,55
inst25x25_40_10.txt,83,1,1.57736,64
inst25x25_40_10.txt,84,1,2.30457,93
inst25x25_40_10.txt,85,1,1.81989,75
inst25x25_40_10.txt,86,1,16.3121,569
inst25x25_40_10.txt,87,1,5.78047,216
inst25x25_40_10.txt,88,1,7.56925,277
inst25x25_40_10.txt,89,1,2.86296,116
inst25x25_40_10.txt,90,1,4.66623,170
inst25x25_40_10.txt,91,1,1.02226,39
inst25x25_40_10.txt,92,1,8.07568,287
inst25x25_40_10.txt,93,1,7.65724,278
inst25x25_40_10.txt,94,1,0.783254,32
inst25x25_40_10.txt,95,1,1.40871,58
inst25x25_40_10.txt,96,1,12.3658,440
inst25x25_40_10.txt,97,1,9.24739,329
inst25x25_40_10.txt,98,1,1.21351,51
inst25x25_40_10.txt,99,1,5.45245,209
inst25x25_40_10.txt,100,1,2.19823,89
inst25x25_40_50.txt,1,1,5.53437,209
inst25x25_40_50.txt,2,1,3.31966,134
inst25x25_40_50.txt,3,1,2.67461,109
inst25x25_40_50.txt,4,1,7.68615,281
inst25x25_40_50.txt,5,1,4.86015,185
inst25x25_40_50.txt,6,1,5.8625,219
inst25x25_40_50.txt,7,1,2.56061,104
inst25x25_40_50.txt,8,1,3.53905,141
inst25x25_40_50.txt,9,1,6.25333,233
inst25x25_40_50.txt,10,1,12.6252,446
inst25x25_40_50.txt,11,1,2.22276,92
inst25x25_40_50.txt,12,1,0.451659,19
inst25x25_40_50.txt,13,1,5.84865,216
inst25x25_40_50.txt,14,1,7.99335,291
inst25x25_40_50.txt,15,1,4.11105,158
inst25x25_40_50.txt,16,1,3.90955,152
inst25x25_40_50.txt,17,1,0.418631,17
inst25x25_40_50.txt,18,1,6.90315,257
inst25x25_40_50.txt,19,1,7.31797,269
inst25x25_40_50.txt,20,1,23.2502,801
inst25x25_40_50.txt,21,1,2.8487,117
inst25x25_40_50.txt,22,1,4.19959,159
inst25x25_40_50.txt,23,1,4.30735,165
inst25x25_40_50.txt,24,1,17.6386,612
inst25x25_40_50.txt,25,1,23.9046,821
inst25x25_40_50.txt,26,1,15.0763,531
inst25x25_40_50.txt,27,1,14.8964,520
inst25x25_40_50.txt,28,1,7.87315,284
inst25x25_40_50.txt,29,1,5.79776,219
inst25x25_40_50.txt,30,1,9.47537,338
inst25x25_40_50.txt,31,1,2.00438,83
inst25x25_40_50.txt,32,1,6.54611,245
inst25x25_40_50.txt,33,1,12.2253,433
inst25x25_40_50.txt,34,1,12.3532,441
